Wallet,Balance,Type
0x2Ada2BdC04D7b20633476090f7dC6cD33c971BF1,24.358347,wallet
0x98aa826E0124A9D724097655C86e47aA4B6D09ee,24.107666,wallet
0xD7b3Ea92512DF5EfECC5c3017F3AE58Dd60e2b14,23.418440,wallet
0x84CB6A18afF3Ee8D205B07c3efFAB4a3FA62B8a6,23.000000,wallet
0x1FcEF78804A79AfA461032336A45b2EFA736688b,22.831349,wallet
0x6203DE0FA609A52BaC35D978f6F512cfCc0CEA6D,22.707104,wallet
0xeB95831b0831ce28cD2878a6606EA5CcFbcE0B0F,22.430088,wallet
0xeC0A0923e38AdD54A7e70851192dFdE3d96CBfDB,21.623241,wallet
0xeb6D0f9Db174D2163C6B3e94976AF09B8e1412d8,21.486392,wallet
0xE28C9Ab9e75a75706937bADbAF12F195C436B61d,21.076650,wallet
0xd5710536f75FB737aA572316e5c10dd29eC2cb93,20.743338,wallet
0x059F16D7D02C623d1337c6CaAa31007BE7bC24ac,20.454598,wallet
0x51b189b96DBF7aAc773B3118E452A8AB96d10Ccd,20.000000,wallet
0x56B6D9042B9c88bd85c00F2DB87ab2cfad926d69,20.000000,wallet
0x9b023078Df735437d96eefC0062127669F71a635,20.000000,wallet
0x781aa6b173859Ee2a3fB549aaDF25448BCBd7Bd3,20.000000,wallet
0x310301cCe8BD06f7614d2353dD0272189C7C6b10,20.000000,wallet
0x959377e9506266F573c714b03150cA2565EA93B2,19.459281,wallet
0x33Af92a1Fc094a19CD6BC7030C15c46f3bBCb96B,19.382420,wallet
0x5848Eb0e89b77799EF500c31568D843dd213Ff00,18.756869,wallet
0xAae9eEf09461f42a489Eb7cF2E23D082098E47E7,17.724928,wallet
0x68694CE11667eB5db5E8E5a09306e3c540234DcE,17.525249,wallet
0x6c1c420C04F4D563d6588a97693aF902b87Be5f1,15.909163,wallet
0xCF98e03bba70dDa89F2E3e77D50494ce8A8d80e3,15.278635,wallet
0xAE91a384D3902dD17EC64c65bA550B71C335Ae83,15.032392,wallet
0x997A065277dB5102D15aED53a4F702Cdbbf42c7c,14.786400,wallet
0xdcf4a96700f3E1f945a377f767f4f463bFa88E61,14.219521,wallet
0xBB924C4166bE06c069d4a7C923a9F62551C139F6,13.671165,wallet
0x76899c075DCa7aeb486C4Ab70305C6e73691f901,13.515395,wallet
0x481bD7c5fE0AA136c3307D9e4B1109AA6a11EB0F,13.401936,wallet
0x19c44369cF36308BD83360b77BCAC474eEDAaA57,13.214570,wallet
0x031af3b61696f2AF25e6657D6f8133DD162d11e2,11.871864,wallet
0x9A8b201492f597cEEE251EC6a2B0148b30e35f78,11.696843,wallet
0x8A7E2a76083778A1fAF6EE6aE5BB3f12B7A1061d,11.637317,wallet
0x5306eFd6552E539ef41EbC7A52c8b5EC8245A7B8,11.348785,wallet
0xC27BaED6937F29057296641f2E08021495C3A947,11.139574,wallet
0x8Df185f015f1cAAF5ac29216b525Bf9f8b85627F,10.912434,wallet
0x7e2E93039c2C4E776518dd85Eb05B4E5756Dd75e,10.887076,wallet
0xC97aAA99050fFFeD08722b0f2A9202da4A10b279,10.472316,wallet
0xCc9cfA3De32D1ce5318eB2f0c002e53Ad522fBCb,10.288590,wallet
0xD1Bf6aA2363eA18Ef59AB43BD6BDf8018BfB7bB6,10.000000,wallet
0xF5Bbf6A663Fd2385ab16Bb5AE789B85A796080e7,10.000000,wallet
0x0326325D48BBF8FBfc01c30Bbf8A919b147c362e,10.000000,wallet
0x663B83BB917deB38eE39D79787ae1A6Eb08be207,10.000000,wallet
0xA44c2d2345Dd9d59889ae9695500953b6516328f,10.000000,wallet
0xc606Cd59b6f9F6b04Ca57632356306D24fC72609,10.000000,wallet
0x5c6D8F9653d2176dfbf5a121Bf8f14fA1a5A7089,10.000000,wallet
0x9A320e6Ff22F756A5Ea868c904Aa84838813B7d9,10.000000,wallet
0xd9AaA188A70C374E57a18fe5c3afd2145a336640,10.000000,wallet
0x7f4726E5E617ebC2F55c4ABD7b77C8a151c53374,10.000000,wallet
0x0748B811Fe219A5D47191E1D7788037E67b21369,10.000000,wallet
0xb0b1384b970d406220035De868Ff5Bc0c4fFBBcD,10.000000,wallet
0xB042d098Db3fDBf305849341A3FD1F16FeaA936c,10.000000,wallet
0xd413B2739213facd5723001C9601DC2127548938,10.000000,wallet
0xacf9fAE3A90d0E8f7CBD11fAD9AD7fD5bf7e4DB2,10.000000,wallet
0x7aC9F9441C88025b7CbFa8794e692040fa66D762,10.000000,wallet
0x4cbeC539a2E93d3Bc9AfF91ecA0e929CB4353728,9.685118,wallet
0x2aCBd617C77EdeBBb2127602c3ba4e17cd3873e5,9.623940,wallet
0x768F4c28dFBb1cbAE71a570326591180C4cc853E,9.176000,wallet
0x7e285C72e9DED5F4AdD7708963A255d9855931F1,9.176000,wallet
0xf0d25cebb577f27E2624458bcf45A333546d3BC7,9.071214,wallet
0x1C07B23353bfD4975ccb288B4b168852152b9712,9.000000,wallet
0xfd1B85305493Aa100195F9b100eD88541f89736b,9.000000,wallet
0x95b57f820D48572c2689F923d4516e4661Abf1F6,8.996000,wallet
0x7418347f1E32af2199135Bd1C4528167767aa220,8.891714,wallet
0x527598fDB78a6683A5BCdDc9aD3d44F879C8F6b7,8.780000,wallet
0x2eC9b25bD697FeE57B566261ADb7A5866204DeD5,8.780000,wallet
0xb23370729BE3ba9ddfdA8A262C53e016534F7852,8.764426,wallet
0x9c32a9c8C53B67DbE2c06876eb74AaA05B1587fb,8.636104,wallet
0xd48B864735bF14bE1411Ce9643A339f075480F3F,8.174418,wallet
0xf074914c0E44bD5448AF996b1AF94279BbD6D108,8.019607,wallet
0x28c54e0497f0f1B80fd3757eE6Ac106ED4471f7b,8.000000,wallet
0x059B58c7f4cb2F82F81E1CeCF7EFE93514df7C99,7.721011,wallet
0xEF98e6DCAEdbD36bE61aadE2999649abCCd1565D,7.693387,wallet
0x5eb54e5baF1614FD3B2fCe262987666817d51e54,7.517359,wallet
0xde3B767e6c732a1Aa8aa6206Fe0499deEA095547,7.436794,wallet
0xf5dD11CD516d003B3DEc3F2058eF9D6C03930CaC,7.000001,wallet
0xBe15655Aaf07e21c6D7cFCA66b7074C70Fb01aa9,6.933419,wallet
0x206b3cEeF4169F8072662702a39BEea7E434FBF1,6.924000,wallet
0x897A0918b7A5B5b3fE68bE67A3de0E07f4dd1fAc,6.772056,wallet
0xc77e742B7C8Cb75DdECc996B8a86651CBD8a8aFb,6.753200,wallet
0xf0d9B221e8E28F139df0DcC3715746F0a6DFD80D,6.702165,wallet
0xa2441AeC0C0B5EF8B6E906cE14d177a9CFf98480,6.563981,wallet
0xEA71A84D1bcB8298fC3f6B5271B8d064ECa8CB0E,6.550000,wallet
0x4B8325fa3f5438faca51c4b384326afaF94e59F8,6.417646,wallet
0x7e9D1da74cB4d421dD6333cbbcAA014034E34f06,6.383531,wallet
0x821cB86421Dd7Ff2eae9Dc1E10209dFD977fEbbC,6.334058,wallet
0x2504b8E625fdB836D857D58D9ADcfC1bb0Fa3c9A,6.179641,wallet
0x08877f7d6721201f120160Ab7338C18425c0502d,6.178403,wallet
0x4A0298c5D349C78b02731B6691AeDF36DC4bAaD7,6.026000,wallet
0x143c41C09b0E068F28f46A782D8b43465abB0f89,6.000000,wallet
0xa7cD158a12BA51D97340EFcF20A8ad864d5F71e2,6.000000,wallet
0xA75052643a49b8c341eb9383504C5cdE85720619,5.926905,wallet
0xE7667cF6c4cea4E02eEB80da839c295A2C152847,5.913323,wallet
0x851cA15B07eAf2bf514Ff1648D7Cde40926d3762,5.810851,wallet
0x96A502bfc89C7A50BF8BD1C0aA0467331Acb67fe,5.618114,wallet
0x96D291E6f0A66B6FaF00c150b51d631b6285C04D,5.536251,wallet
0xEC04E72Cd2962F3fBCC86B01b674171dB95a52d0,5.509686,wallet
0xB0AE96553F49fA5df66C43E342cf393eA9D041D1,5.462000,wallet
0xd86553ca95b0a5715Fd6001EffD9333450CA672D,5.409627,wallet
0x0bb7aCedA33Ec50DBDA6bab9E9E77F3D356D400B,5.390591,wallet
0x9219fbA349b7C10c64Dc0EEE7f5d9427Ad50e53d,5.371744,wallet
0x52Cc439834967EbbA54e29653A923eDB9f897A82,5.325686,wallet
0xF4e932d09f7D777E7845aBf2f85aFa0acDB34e1c,5.217294,wallet
0xE924911296f3FF3D72F245A383F93e100393CFf1,5.188384,wallet
0xCd72B8507b66304990a0e1cbfB59A47a725C54Ba,5.123909,wallet
0x9D31Ef1840D11422E15B90d0C03024cd5138AECA,5.041362,wallet
0xd23B72E41c1DC1A281Cde159776cDf72652F45e6,5.000722,wallet
0x434d3379651Dfd2F4b10a555322C06E41cd23402,5.000000,wallet
0x713a62664f97d5C9Bef390a092002aA7EF8C27ac,5.000000,wallet
0x65b5187e0B171263F67e89758740E67D97aCc480,5.000000,wallet
0x5a5739Ed2423EA13A0742d6AdeFC195Dc9d320e1,4.881285,wallet
0xD94b25Ba013213551C12F8A533e2AdA5CC285a2f,4.870125,wallet
0xB764cb186C699082247754a84727276712B49b33,4.761269,wallet
0x448e69cB584452AE1aefB89916a490928D0286fe,4.738381,wallet
0x3e21D6f569A30Cf8E08DB25C7016DE34Ef271D80,4.585489,wallet
0xF3fadDB6f7C3477e31fE0931D9D6Aa767159e98e,4.479869,wallet
0xda185B840AFE2Ba61530A879c6200E74f85Ffcef,4.290329,wallet
0x1b06CEa6b434f00B1F1e9F5D8432Ec20e1FF50E5,4.222643,wallet
0x0381b7adb420025fF1866B1822a7858021271909,3.955550,wallet
0x0F795f458879Dff00b16cD469ef82431B21d8273,3.912909,wallet
0x5641e2f675C7405Af2254eB9B6E454765981ABEc,3.908482,wallet
0xF14702dE79FF43F4f9E46F78Ff1caF8fA5FC86A1,3.889018,wallet
0x8f6B3be37B4cFF0ab40258dE5de4d78cE5fe7fd8,3.810987,wallet
0xF3060D74c7df63DafE4567f565a602e00248CC20,3.803566,wallet
0xDDdC192D29701fE741a19479b41F5462fBd4D6cC,3.780000,wallet
0xffeBBf9b008bB7D7e8A60142F853b12d857fE7fb,3.536739,wallet
0x02A48950b3d40b514EAf95e3eC8Ec16a11Bb6309,3.428500,wallet
0x8Da618c59F16A2D63Cfa15B78A015796dD602DE6,3.424571,wallet
0x33af5520C842537f6BFb19A2B34935990b167276,3.298324,wallet
0x951e95cF875dfBB4295A81C533580780aFb10540,3.272541,wallet
0x72000d8085AF516f0F2441aF9fcD86330c29eb75,3.254488,wallet
0x38CA4798E8BB8746A5f4524bd3d6826cA3a6c22d,3.205742,wallet
0xbbd5Cfd0281F7F6890C9eEFD0c72b676212DD236,3.099242,wallet
0x7887De36C89b0eBEEA4E7b7E2Ff14322ea272b25,3.081808,wallet
0x8eBb990b5CB276d42229aE8022c32266539508D9,3.043760,wallet
0x0Edf62E239eF6c88d9357f317516336e680A330E,3.016075,wallet
0x59c1d11bFD09e2843D5eD583Fa113946Ab7Fa992,3.000000,wallet
0x277019bf49712cb51a910945ff0e99C006ee9D6B,2.988436,wallet
0x0ce1f44cB2f96a2F35038fd752ad4445b8a8A0CC,2.979167,wallet
0x7512B576B4e520b1462cC89dE14695b35612C48C,2.924620,wallet
0xA0dfA8AF7fbF50389d71A300dBceF518d7Da5884,2.903048,wallet
0x201B6B0Ea39892b2042f187952007B63fF3956C1,2.861656,wallet
0x50E192002BcC6BCB34De299bdE5c5eD4162d172E,2.807059,wallet
0x2667Df1e68056285E91c08Ad83bE7E0a6D7DBe6A,2.709080,wallet
0x0aF0b74d3c0e49290006c883Aa62108c675d4811,2.628603,wallet
0x686541d46b073d3785e3D7B272981D32Eec7B685,2.560149,wallet
0x23b39fA69a6b78c518bd1b9A4045CC4A45f1a957,2.524891,wallet
0x5f83282867b108414B405381C323561E72aB3057,2.461024,wallet
0xc89D4f80887f095F285AA4cf95e81497206acf32,2.425292,wallet
0xe577E82c678044e0eD8742acC3Ff0B41726E25CE,2.425090,wallet
0xA31edc4B5A5cF3c75329925C9345B8703BFE9E2f,2.397830,wallet
0x9953BBccb4f706f2a700982470B0bD5E3a042269,2.379195,wallet
0xcf42AD60Ba11b24328c1c347C12220091b6757DC,2.291553,wallet
0x226bFE3852152fDB50bCfd9Dd7B82df2c87E5E00,2.279657,wallet
0xdCdE2869921a097f74854c973867bb530DD3a503,2.275979,wallet
0xbD2C526b56D4D5C53449CF85234dBb5B42A258FF,2.244747,wallet
0xB837d83E18545fa463e104e7b488c232423D1bF6,2.244083,wallet
0xF087D4Ca001b3913e1C853744096FEaF5b40E006,2.229718,wallet
0xC9A02A5B482972FB993ac7a705B6f3eb11572395,2.176163,wallet
0x378496f19a0dC6790466867784DED63cae8BCCD3,2.059092,wallet
0x188Fd60327dB5A0a14123a84CE466BDD60eb9928,2.018212,wallet
0xD318748E6560558AAbEFAdd65668bab9d66e1BF4,2.000000,wallet
0x48a8E1E22019Fe4A035Cb5752184A9D2778baf1b,2.000000,wallet
0xEAB7E407C1F4eB9D98300d6196C1a7bD8a66D2dF,2.000000,wallet
0xea125a5Cb81a74291047c6Ec838b1Ce8Ad453FC0,2.000000,wallet
0x70ff017Eb30f02dEf1C3Df87C9be697e15744426,2.000000,wallet
0x1Cd9Cd8cBDCD30d7adD5f3a548F64a6a2DB11415,2.000000,wallet
0x618D83B17f3223a0fd7B5df2D750de1cB37287e3,1.980704,wallet
0xCF1A8A54858Fa00A5e95cFCD56f87e57Eb1856d2,1.970578,wallet
0xc8AcE25880d4b72EB7745E85FCf5C56b5304a5fc,1.951208,wallet
0xfa1895fc1FcC60b2Bb3559bF7053C622468e3C12,1.924000,wallet
0xDbA62f10d226E20302d0897e726c9b9f99d8836E,1.897251,wallet
0x4d7E3F0B4067E2bF7A42E565Da96630F8bCCeacE,1.875966,wallet
0x69f76C4bECfeDa27756C70FF07d78303F1Bd038A,1.869495,wallet
0x5F34b9A76a075e6DdCB02de3221d4285c5093718,1.824634,wallet
0x133cB075370f9276b26DAEaeb4B2f89751294636,1.799881,wallet
0xD27Fa37E8190cD277d9121c5A5eb38a709E79908,1.756481,wallet
0x72C1896d6AE62231C63fA8E3B17B8e59652Cd04B,1.750622,wallet
0x32b62737641951E58aC2CD998bcb76CE43d7d3bD,1.703203,wallet
0x289E808Aa437BdA3156581d79aDb40e27e6e4ACd,1.700000,wallet
0x84B0264d81f83E679FA2769f983EA5b061464B41,1.634297,wallet
0x947005E60209489286Bd6D3Cec0059e857169Fa4,1.624858,wallet
0x3A79E2B934600896D919b165cf72A941cb337102,1.608425,wallet
0x594EA49697f924BC602861265AfF38F7CC8CfB0A,1.548400,wallet
0x15153FC963615f29baE6B320EeDAbcC89495413d,1.443354,wallet
0xc3E169cDcC4c5180921E89e5464Eb74C4cEB6bdD,1.420311,wallet
0xB37157468Acb50c91c40EE8534618351478CF2C0,1.410006,wallet
0xC30c173654B3A1CE6460a339Bb25b55Ee09AaBEb,1.392800,wallet
0x1Ae8005807973f1ee9B83FC1003Fb4e6072b2123,1.381983,wallet
0xdDb8aaa7aa2bD8f6c5F1E2202cC2235e80F955aF,1.360640,wallet
0xdaa2Af908a2193C0c977D719E053c0f75d94b9a4,1.293402,wallet
0x12C3dF089E305760A6601E1eda55A0dF09568888,1.291653,wallet
0x787069a9b074443798cab50Fb0c02660420281a6,1.273253,wallet
0x6fbf31729bb0351749F428062e722E85AD9dD09D,1.176000,wallet
0xcb63F6A44e040a206781a6c11f62d65d6b82562C,1.138381,wallet
0xF6dC7c204b8De395419e57d90A5E37b8A8B928dc,1.123454,wallet
0x74cC9E9e14c72C4168b8D8F1719cBf1c4c7fAE0A,1.123401,wallet
0x874F3608EFbf9636b3e0feA053446592c425ED91,1.054981,wallet
0xEed6d42FF540Bf4F6a9B33cfbBe4F6F6fa1fA696,1.025029,wallet
0x1542feDE42f7d1B2E0083dccfc04e212884331e3,1.024895,wallet
0xe0bA9F0b899F0a3D4acA588cf8C96421fCB582A7,1.011000,wallet
0x0a8B23db4A92bECaA647d74488389Cec38Dd7A64,1.004000,wallet
0x83AD140158Dd044Fa67CA52BbC5baC817009e2e2,1.000001,wallet
0x76096b09e4C2581D28781936ee94eC84e4dD6662,1.000000,wallet
0x1FD87365048B7bbbdA16Ed4848a8600FC4d57788,1.000000,wallet
0x2de5A24f9A5Ac86F87C37ab5b0Fdd7031E1015A3,1.000000,wallet
0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,1.000000,wallet
0xDB86E25a50956A4Df5B6E44e4640073188BECe38,1.000000,wallet
0x7FDe87bc1c87Ba82007F79a7cA73112FDdE9BBc3,1.000000,wallet
0x9Bd8F7fA338781e26b6AEaB70d727DeA2546fB27,1.000000,wallet
0x31D1fC3a48DB31986DCad9B6c20df7C466baacD1,1.000000,wallet
0x52f7Da1Cf7cC052406ebcd56B6b14403164f14D2,1.000000,wallet
0x7C793be05de6bE72433a5C8986D058AA39ad7CB5,1.000000,wallet
0x8820e3A40C8730f5D9ad390Ed2e3Caf0Bfa2fE1d,1.000000,wallet
0x9Ce2257EBA012860624eFb6A50C28C1EC21a4038,1.000000,wallet
0x206F5c21B4c66B8c200fe81cFE39bF4A074CaC2C,1.000000,wallet
0x93c4cb83A10fb331Ff5F5BE3E838ca507A842b01,1.000000,wallet
0x77c7A70d8a55b8c252940C32A786b0EE6E294bfb,1.000000,wallet
0x764Ff235E2bd93a6A1879AD587c9F319452438C7,1.000000,wallet
0xdf5169586eB0313c331a12e53782802a41D224e8,1.000000,wallet
0x380Ca084620aA324C0F55EB32f2B27CFf186B7DB,1.000000,wallet
0x53c3542a88B020b410Bdc80728091439AA674D75,1.000000,wallet
0x2524311887979aBAB51Ee4b565dED83cc4b29943,1.000000,wallet
0xF192BCD00709747aFa013606aCCeA4696B4BF5bB,1.000000,wallet
0x67B41632A87056036e1C469C632F5F6987BCdB8b,1.000000,wallet
0x20794409e5Cc786563c45ACa0d15887905133488,1.000000,wallet
0x0eD7d12F4fF454eDD57C01989949D83B69d4CC5E,1.000000,wallet
0xB2077B47778EB0255f2027Acb5104652DEaCF0Ba,1.000000,wallet
0xF807C049A091e7aC1b380C41f7F496a59aD65eB6,1.000000,wallet
0xee5F65B17FDF88fe7E88B1D5eecb292224619a67,1.000000,wallet
0xE6837A62607898529297bdc893C2eA9e05A70fBf,1.000000,wallet
0x54c97B0D430076EBea36fBe8982325E757C25815,1.000000,wallet
0xeCEc21be7B6F2c34279700dc5FDf5286Dff5fC5a,1.000000,wallet
0x496f42c135FA7cBb702B647A86f7a1692091df68,0.999978,wallet
0x41B14b6A074E9793778374371373ED5158ca30b2,0.990516,wallet
0xee8681E89b2c0C966f627Cde32b5255E3F15aedA,0.982016,wallet
0x8b99b777d0e59237e6e79d68b9a477d06270f439,0.980000,wallet
0x765683596CC111E70BBc3C2EFe246423Cb14BA5F,0.978104,wallet
0x0f6a625461aEdF25f79DB634615F6291542C6e0F,0.970006,wallet
0x6D2fd7BdCabF954bd1644d55959E490Df2DEe869,0.969086,wallet
0xED36646369aFf3E443e78C7E44F25Fe13Ef6a12D,0.958817,wallet
0x39567bb47FD13B52Ff550c07489172ABE7466121,0.958000,wallet
0x147869408154fA4e42291462b606D43467A9c72F,0.953649,wallet
0xaE43EAbd21f24FB78A46A464559a567d3cd90828,0.951299,wallet
0x9d5e4444Efc92Ce6762717D12E7AC248936318b6,0.950000,wallet
0x758AC4D053dc72edC337836Cc8F8c1D59623908d,0.945953,wallet
0x1D35730Ac13fAD49B982E4A9cF63F07486A51741,0.942356,wallet
0x8b1561dd7184e2CD56881311cE231f53C7178499,0.940361,wallet
0xD087c18D76bc7ADD4501B87CEB1eE584b3A3D91E,0.937640,wallet
0x603bb82cca62814D59021B8Dd3220677C914577F,0.937454,wallet
0xA63f5990FF7B4467Aa482D04fBF70476F848348e,0.932434,wallet
0x30d126aAbA33bB8A6e241E2a513311F0a598c188,0.931988,wallet
0x2053DB3cff16b21C39527711A0C23fa3DFed3FD2,0.930714,wallet
0xbc36E4DF593C6596fD1fdC69e7DC2C4a44399c4F,0.926449,wallet
0xc9D04a1e51ad3C08c65E54807f038e03f5364cA7,0.924000,wallet
0x630E355df0F167Fc3603EE7d53D5b296B60D9634,0.920609,wallet
0x908247503E7eC6abb8835Ce94f1682Eb2962168c,0.912789,wallet
0xc110ddA9f83164c6f759Bb3e101b3D9298300D0D,0.911634,wallet
0x96BCd6deDb0f82D25148E3B7e4948541c72Ea4f6,0.905162,wallet
0x84f02C1Ea0D17e9B53bF6E840BE435DD6D7D239C,0.904918,wallet
0x98168cDF26Ab923a17771E0C37fef097c4fc8067,0.902554,wallet
0xe2a50e03eCDa798a9C1A0766bc7938626804b254,0.901247,wallet
0xbFb25EeF99df20c533391b65057d24D7594d5344,0.900891,wallet
0xb1269D7b1AaD7DF7c232Bd3F27098C6c17f2A848,0.897497,wallet
0xB9c400e9c97c7C34C2FB4a95DD8A14C3Ac0B3C7F,0.894328,wallet
0x2c5066e37B3B06180e6E0b2313A706B8EC358Be6,0.892158,wallet
0xA7cff9cdfb30FFAbA1Af7BEC65ee5Ac6b5d7F28E,0.883057,wallet
0x21E991ccC26EB40caE49A4c404c37e82a7bfbDa8,0.881571,wallet
0x80ACC220006B2E2DaC8d8ae3A7a25747b5182C8A,0.881418,wallet
0x7C6FA7Af98A2d9166EEe48EC0bdD764e272510c3,0.878961,wallet
0x2246f9bAF027006f0a844b0D4Dd446b812Ad3b51,0.877133,wallet
0xcA908b92492F365022d0eCACDA937371ceB041DC,0.871029,wallet
0x3a955fb5b876E0Ddb3d71DFe184662De3CCB043F,0.870640,wallet
0x036b25977C4a86ec87bF3F25cc1Dbbb2D00B8286,0.867180,wallet
0xEeB23eD67Dd3eBd3Ea78C8e109AA2B209A602b1a,0.863535,wallet
0x0F72E47a83c7e3Eafe9f2cfd2169BF605a72e614,0.852956,wallet
0x87eFCe7c4151d34EFd9Da089012cAF448e9EbB89,0.848708,wallet
0x52a3E4415C5a1c5BAA779B00cEeFdFa23eC1D451,0.846915,wallet
0x74d95e92f2dbC2051d2660Aa01ad7DaB57080F71,0.838311,wallet
0x99e4C17F5f94b3691134A41f44ae4dF958529aA5,0.835112,wallet
0xb18f40a0F54614E04dd33646C47F5D700D3d7CB6,0.833384,wallet
0xdBcE5453aCc18bDDf2d123c07849c20E0fFf5aBA,0.832768,wallet
0xF7A7cEbDE464c841d554c40737b00B56589A9432,0.818996,wallet
0xf2de86306e6a09484e1eFAc6d3BCf197374591cF,0.818962,wallet
0x9F71e1d8178364A375fB31F5e607286D093e278f,0.807838,wallet
0xF72987E99D6E2E7451E72ea475f17bB1Ed387eca,0.807601,wallet
0xA56890B959a448dC85cb0a4DCB661313A887cE97,0.805175,wallet
0xdA44e6692B78bf5cB5BEBE8Bcb7d2A804a06F06A,0.805042,wallet
0xBdaF701Ae87c4c93A03411ed224f04ef232965F1,0.800000,wallet
0xb3210756eAe173f765Af7Ccd701877089e17903D,0.800000,wallet
0x5bb6D09Bea83DDFBb0dd1eb8Cf1E9edfa0eef08d,0.797456,wallet
0x46ADB945B5Db36DdbA32B509CB34665dF53c3E12,0.793872,wallet
0x1EF2A565D9B79d4C3a90D961BaAE0a427319A61A,0.792177,wallet
0x46fa1f65Ba552dd89EF9385A69991FB3190846BF,0.791254,wallet
0x284779c97EeF4fA777aeD837A1dE21Dc3bD99Ca2,0.789880,wallet
0xbC149cBB9353a5f6De03C457Fd59C0C4FCfFfDEB,0.788700,wallet
0x0E248000b5c8A61508eAD3a531f725b0f707C6c0,0.787823,wallet
0x6bF85Fa770054A5775BFD779460D369b0D1bEE10,0.784997,wallet
0xEDd6Ff141571F6c5e0Fb61541459F04A79bA8dFF,0.776271,wallet
0x85D6b93440D220C26D99b964Fc0DcC7B12F53937,0.770811,wallet
0xCD533d872aD6bC4Ac3b3Da08Fa694Ba09019595d,0.769448,wallet
0xFf67a74115ADC076d0B3513fbaaE2369b3e475Fa,0.764400,wallet
0xccd18e9EAdfD8e8F85F744b6b522Dc037160410d,0.763728,wallet
0x917dfe5A0C17a15470960426F432cCF091eeB141,0.760970,wallet
0x8B2BE09A97Bf3850c62Ca882D9600D09f31F5600,0.758640,wallet
0xba2192B820a32cdA5f597485b302045B38F9Ed56,0.754839,wallet
0x8e220E464A1419E14696A389548A7CeCafC17e51,0.746740,wallet
0x3520E0976ea4109CCfEFdf97d8F1cb5985Eb355e,0.745463,wallet
0x7AE798a4BB114ed2a52cf0E00E1A7029BbCA4841,0.740132,wallet
0x7657145ff8ead9A14bdff6cC5bDb78936daA96F9,0.739861,wallet
0xaad54A157790550A4dC53dDDAA6aD54b88bFDa6b,0.737222,wallet
0x8CCD731D7be86BD7DcA5A24C6F3f65df96DbB6C5,0.736307,wallet
0x46cC21a007E26e6679e92F398E76027a45B432A2,0.733523,wallet
0xCC024bb37911220E3897C9C33832Fd235137f5E8,0.724242,wallet
0x2b51D7c76c81a44f1A6E9897d50B438B8e372Ce3,0.717200,wallet
0xbdF79f4cE7180ef47D35fb8ed3cdFF6035E47f09,0.709466,wallet
0x2Fc41e39280b7FC8Bba7536Ad35f2e0a51830a30,0.705669,wallet
0xeD073F9D1d50E37F6819C88c6E34bBb22f4cfa65,0.704539,wallet
0x3a556007Feb202914c651322A5BCe84eB5E759cc,0.702067,wallet
0x70499D762494f68C298383D3C9a87a0497474580,0.701660,wallet
0x5aA32b8dbd9f1ca42280236b5cAbE35112d123Cd,0.700000,wallet
0x9011FFD2f650AE1c80B39e95057Dc662D263c723,0.699148,wallet
0x9D3F46eBCc2cB7104Bf3D29B6a6af83C8788C6ad,0.695200,wallet
0xD83A9dbBbB7D037FCa0Bb1ad82f161e2945bff0A,0.689001,wallet
0xeA8329F3eD6aD2Ed20f9daC4B9A2685507F2b01d,0.687366,wallet
0x132E66763656FEFd9E3222abeA4De9676F6565dE,0.677481,wallet
0x79a3F0Ec272a150bf400B95eAc7977bd61cB50fE,0.677416,wallet
0x9aF6d2Eadf924aC5d5728Ba04FebE474aC17B36B,0.676153,wallet
0x0785B224A7ccc67048418306D9810d829E756AFA,0.671637,wallet
0x856AB84A6e7F47F3375719b395aF3e738ad72029,0.668443,wallet
0x324072A47137c3D56b8DAC6253C3e5e2B53BefD0,0.668055,wallet
0x2FC33F51c142CfE90E9c0ab05D361C98ce25bD58,0.666830,wallet
0xAf34D772bFc46fb2Ba22DD838595cAD5d6362d1E,0.664380,wallet
0xc2aA284355BB781cEf8F0c9a51Be1A511430acFe,0.663328,wallet
0x59d48b52022cCEf072E91D99133b6f84BD98246d,0.658036,wallet
0x1C7d88107bf7eECA63aF749109C18494cc62763b,0.657669,wallet
0x524aA7820D767275BaBb0532e01Bf49691D367b3,0.638435,wallet
0xD270Fc62C3eC640A51b426cf55b811875B9eD55A,0.636000,wallet
0xcEC1A5FF05b934081B79B6dfbC9F58c3C29900a2,0.633434,wallet
0xDd23979fC50EA8D8bAFA4435f9FcE4aAe69d3C2B,0.626777,wallet
0xd1c193871F8c209dFAA519e26eeEedbCa5E5F585,0.623560,wallet
0x8E6d207784C65d2466730A3940776208057D0F4e,0.616818,wallet
0x0db2Cd61e9b05A0658BE8DA899AEC4BDa92B46b9,0.609079,wallet
0x106D50eb7b761235E9BD94ce96eea637b479F630,0.608001,wallet
0x69e19e92333FA8EB8cF3B4f33aB132F74127feBD,0.604012,wallet
0x854cF1F7276259038063274c013244EaDeA6Ad0b,0.599946,wallet
0x910507143eEb3953A9369297c0922b84ba2190Ef,0.589514,wallet
0x9d59B73Ce4775B4C6A04559e000e48631fDd0Cc5,0.588393,wallet
0xd02C4113B09799B1b1c6F2a823370b2a179e6bA7,0.583505,wallet
0x1709022242ce5a7bf2F82db5a1A6055969590Cd1,0.580439,wallet
0x51f4471184b4DDC30aeE2157402971b0C607c876,0.577432,wallet
